,vacancy_name,vacancy_link,employer_link,salary_min,salary_max,salary_unit
1875,Младший ИТ аналитик (дата процессинг),https://ekaterinburg.hh.ru/vacancy/38936991?query=python,https://hh.ru/employer/2129243,,,
1876,Senior Backend разработчик,https://ekaterinburg.hh.ru/vacancy/37790906?query=python,https://hh.ru/employer/2801530,270000.0,,руб.
1877,Application Engineer (Kunpeng Platform),https://ekaterinburg.hh.ru/vacancy/38926956?query=python,https://hh.ru/employer/2873,,,
1878,Ведущий разработчик Java,https://ekaterinburg.hh.ru/vacancy/37008381?query=python,https://hh.ru/employer/5923?dpt=rns-5923-RKMo,,,
1879,Системный администратор,https://ekaterinburg.hh.ru/vacancy/38926565?query=python,https://hh.ru/employer/490,,,
1880,Аналитик,https://ekaterinburg.hh.ru/vacancy/35716104?query=python,https://hh.ru/employer/80981,,60000.0,руб.
1881,Middle DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/38923452?query=python,https://hh.ru/employer/1879281,,,
1882,С# Developer + Python (CoreTech),https://ekaterinburg.hh.ru/vacancy/38907065?query=python,https://hh.ru/employer/1057,,,
1883,Аналитик данных,https://ekaterinburg.hh.ru/vacancy/38920978?query=python,https://hh.ru/employer/1111058,,,
1884,Разработчик С++,https://ekaterinburg.hh.ru/vacancy/38366528?query=python,https://hh.ru/employer/24947,,170000.0,руб.
1885,Финансовый аналитик,https://ekaterinburg.hh.ru/vacancy/38943751?query=python,https://hh.ru/employer/2368?dpt=2368-2368-alcof,,,
1886,Системный аналитик ( ИСУ ),https://ekaterinburg.hh.ru/vacancy/38942569?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1887,Инженер-программист,https://ekaterinburg.hh.ru/vacancy/38931163?query=python,https://hh.ru/employer/3733585,100000.0,130000.0,руб.
1888,Программист C++ беспилотных транспортных средств,https://ekaterinburg.hh.ru/vacancy/38366370?query=python,https://hh.ru/employer/173163,,,
1889,ASR Разработчик (Центр искусственного интеллекта),https://ekaterinburg.hh.ru/vacancy/38948219?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1890,DevOps/Security Engineer,https://ekaterinburg.hh.ru/vacancy/38284513?query=python,https://hh.ru/employer/2798,,,
1891,Ведущий разработчик,https://ekaterinburg.hh.ru/vacancy/38938147?query=python,https://hh.ru/employer/14896,,,
1892,Руководитель направления Андеррайтинг сделок с жилой недвижимостью,https://ekaterinburg.hh.ru/vacancy/38966982?query=python,https://hh.ru/employer/3443,,,
1893,Senior BigData developer (Scala),https://ekaterinburg.hh.ru/vacancy/38503303?query=python,https://hh.ru/employer/142514,,,
1894,Маркетолог-аналитик по клиентским данным,https://ekaterinburg.hh.ru/vacancy/38952893?query=python,https://hh.ru/employer/6041?dpt=severstal-6041-MAIN,,,
1895,Senior SDET (SI),https://ekaterinburg.hh.ru/vacancy/37880394?query=python,https://hh.ru/employer/27937,,,
1896,Системный инженер,https://ekaterinburg.hh.ru/vacancy/38937659?query=python,https://hh.ru/employer/197135,,,
1897,Аналитик клиентских данных (запуск кампаний продаж),https://ekaterinburg.hh.ru/vacancy/38538375?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1898,Ведущий инженер (по сопровождению системы визуализации отчетности),https://ekaterinburg.hh.ru/vacancy/38961879?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1899,Инженер сопровождения ИТ-систем Сбербанка,https://ekaterinburg.hh.ru/vacancy/38782079?query=python,https://hh.ru/employer/906557,,,
1900,DevOps Engineer(Threat Intelligence),https://ekaterinburg.hh.ru/vacancy/38907064?query=python,https://hh.ru/employer/1057,,,
1901,"Веб-разработчик в техническую поддержку (PHP, Битрикс)",https://ekaterinburg.hh.ru/vacancy/38918175?query=python,https://hh.ru/employer/548967,40000.0,60000.0,руб.
1902,Разработчик/Аналитик RPA,https://ekaterinburg.hh.ru/vacancy/38666177?query=python,https://hh.ru/employer/3388,,,
1903,Главный системный администратор,https://ekaterinburg.hh.ru/vacancy/38764783?query=python,https://hh.ru/employer/80,,,
1904,Head of Analytics,https://ekaterinburg.hh.ru/vacancy/38952780?query=python,https://hh.ru/employer/1576236,,,
1905,Разработчик-аналитик (BI),https://ekaterinburg.hh.ru/vacancy/38910033?query=python,https://hh.ru/employer/1068750,,,
1906,DevOps specialist (cloud решения),https://ekaterinburg.hh.ru/vacancy/37854753?query=python,https://hh.ru/employer/1978012,210000.0,,руб.
1907,AI Research Engineer,https://ekaterinburg.hh.ru/vacancy/38927991?query=python,https://hh.ru/employer/124,,,
1908,Разработчик-аналитик (BI),https://ekaterinburg.hh.ru/vacancy/38460845?query=python,https://hh.ru/employer/4456441,,,
1909,DevOps Engineer(KSC),https://ekaterinburg.hh.ru/vacancy/38907062?query=python,https://hh.ru/employer/1057,,,
1910,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/38212167?query=python,https://hh.ru/employer/219464,,,
1911,Администратор ELK/ EFK/ Prometheus,https://ekaterinburg.hh.ru/vacancy/38964399?query=python,https://hh.ru/employer/4872,,,
1912,Ведущий аналитик,https://ekaterinburg.hh.ru/vacancy/35715714?query=python,https://hh.ru/employer/80981,,80000.0,руб.
1913,Senior Java Developer,https://ekaterinburg.hh.ru/vacancy/38924827?query=python,https://hh.ru/employer/4508336,170000.0,200000.0,руб.
1914,Product owner,https://ekaterinburg.hh.ru/vacancy/38605605?query=python,https://hh.ru/employer/3529?dpt=3529-3529-lead,,,
1915,"Research Developer (Linux, C, C++)",https://ekaterinburg.hh.ru/vacancy/36630931?query=python,https://hh.ru/employer/1057,,,
1916,Аналитик в Дивизион 'Интеллектуальная система управления',https://ekaterinburg.hh.ru/vacancy/38929470?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1917,Автоматизатор (ФТ),https://ekaterinburg.hh.ru/vacancy/38908544?query=python,https://hh.ru/employer/3646686,,,
1918,Application Security Specialist/Reverse engineer,https://ekaterinburg.hh.ru/vacancy/38384828?query=python,https://hh.ru/employer/1057,,,
1919,Ведущий инженер по сопровождению,https://ekaterinburg.hh.ru/vacancy/38956753?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1920,Ведущий специалист отдела продуктовой аналитики,https://ekaterinburg.hh.ru/vacancy/38952620?query=python,https://hh.ru/employer/80,,,
1921,Разработчик актуарного программного обеспечения/DevOps,https://ekaterinburg.hh.ru/vacancy/38624197?query=python,https://hh.ru/employer/1107,,,
1922,Системный администратор / Инженер DevOps,https://ekaterinburg.hh.ru/vacancy/38316681?query=python,https://hh.ru/employer/2748,,,
1923,Ведущий инженер СРК,https://ekaterinburg.hh.ru/vacancy/38935103?query=python,https://hh.ru/employer/17222,,,
1924,Инженер-разработчик,https://ekaterinburg.hh.ru/vacancy/37133185?query=python,https://hh.ru/employer/1265869,45000.0,80000.0,руб.
1925,Ведущий разработчик С#,https://ekaterinburg.hh.ru/vacancy/38937209?query=python,https://hh.ru/employer/947197,,,
1926,Senior WEB-Developer,https://ekaterinburg.hh.ru/vacancy/38917616?query=python,https://hh.ru/employer/1008541,,,
1927,Data Scientist,https://ekaterinburg.hh.ru/vacancy/38296454?query=python,https://hh.ru/employer/1038826,,,
1928,Разработчик Asterisk / Python,https://ekaterinburg.hh.ru/vacancy/38901462?query=python,https://hh.ru/employer/59,,,
1929,Аналитик в управление анализа банковского сектора,https://ekaterinburg.hh.ru/vacancy/38918847?query=python,https://hh.ru/employer/47858,,,
1930,Middle \ Senior DevOps Engineer,https://ekaterinburg.hh.ru/vacancy/38917445?query=python,https://hh.ru/employer/1304,,,
1931,Ведущий аналитик,https://ekaterinburg.hh.ru/vacancy/38918065?query=python,https://hh.ru/employer/4443606,80000.0,,руб.
1932,Lead Back-end Developer,https://ekaterinburg.hh.ru/vacancy/38933323?query=python,https://hh.ru/employer/711221,,,
1933,Middle/Senior QA-инженер в команду Collection (Java),https://ekaterinburg.hh.ru/vacancy/36663921?query=python,https://hh.ru/employer/4023,,,
1934,Risk-Manager / Market Risks / Analyst / риск-менеджер,https://ekaterinburg.hh.ru/vacancy/38941882?query=python,https://hh.ru/employer/3795352,100000.0,200000.0,руб.
1935,Аналитик,https://ekaterinburg.hh.ru/vacancy/37502830?query=python,https://hh.ru/employer/17675,,,
1936,Ведущий специалист по web сервисам,https://ekaterinburg.hh.ru/vacancy/38131296?query=python,https://hh.ru/employer/80,,,
1937,С++ developer (junior / middle),https://ekaterinburg.hh.ru/vacancy/38114281?query=python,https://hh.ru/employer/2888,,,
1938,Старший сетевой инженер (ACI),https://ekaterinburg.hh.ru/vacancy/36865267?query=python,https://hh.ru/employer/2651938,,,
1939,Специалист службы технической поддержки и сопровождения банковского ПО,https://ekaterinburg.hh.ru/vacancy/38964125?query=python,https://hh.ru/employer/1485794,60000.0,100000.0,руб.
1940,Аналитик,https://ekaterinburg.hh.ru/vacancy/38925144?query=python,https://hh.ru/employer/4209643,,,
1941,Проверяющий преподаватель по курсу Python-разработчик,https://ekaterinburg.hh.ru/vacancy/38904870?query=python,https://hh.ru/employer/2863076,,,
1942,Ведущий программист (team lead),https://ekaterinburg.hh.ru/vacancy/38931525?query=python,https://hh.ru/employer/19411,,,
1943,Business Analyst,https://ekaterinburg.hh.ru/vacancy/38121958?query=python,https://hh.ru/employer/2863076,,,
1944,Python разработчик-аналитик,https://ekaterinburg.hh.ru/vacancy/38895109?query=python,https://hh.ru/employer/2406247,,,
1945,IT Рекрутер,https://ekaterinburg.hh.ru/vacancy/38935561?query=python,https://hh.ru/employer/1057,,,
1946,Product Менеджер (Digital),https://ekaterinburg.hh.ru/vacancy/37646994?query=python,https://hh.ru/employer/2739341,,,
1947,Ведущий специалист Отдела исследований и моделирования,https://ekaterinburg.hh.ru/vacancy/38931269?query=python,https://hh.ru/employer/58320,100000.0,,руб.
1948,Сигнатурный аналитик,https://ekaterinburg.hh.ru/vacancy/38198232?query=python,https://hh.ru/employer/3778,,,
1949,Team Leader (Кипр),https://ekaterinburg.hh.ru/vacancy/38935715?query=python,https://hh.ru/employer/1312113,,,
1950,Senior Backend Developer,https://ekaterinburg.hh.ru/vacancy/38917632?query=python,https://hh.ru/employer/1008541,,,
1951,Продуктовый аналитик,https://ekaterinburg.hh.ru/vacancy/38915587?query=python,https://hh.ru/employer/2515455,140000.0,250000.0,руб.
1952,Game Analyst (Минск),https://ekaterinburg.hh.ru/vacancy/38923132?query=python,https://hh.ru/employer/780623,,,
1953,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/38030827?query=python,https://hh.ru/employer/135455,,,
1954,SEO-аналитик,https://ekaterinburg.hh.ru/vacancy/38921539?query=python,https://hh.ru/employer/59729,90000.0,,руб.
1955,Разработчик бизнес-аналитики / BI developer,https://ekaterinburg.hh.ru/vacancy/38430877?query=python,https://hh.ru/employer/6528,,,
1956,Специалист по развитию системы 1С,https://ekaterinburg.hh.ru/vacancy/38954742?query=python,https://hh.ru/employer/722700,,,
1957,Data scientist (Центр по исследованию данных),https://ekaterinburg.hh.ru/vacancy/38895037?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1958,Разработчик-лингвист (чат-бот),https://ekaterinburg.hh.ru/vacancy/38948232?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1959,"Сетевой инженер (Wifi, NetOps) в Направление внутренних сетевых сервисов",https://ekaterinburg.hh.ru/vacancy/38929769?query=python,https://hh.ru/employer/78638,,,
1960,Стажер-аналитик,https://ekaterinburg.hh.ru/vacancy/38317837?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-commerce,,,
1961,Middle/Senior Python Developer (ODBI),https://ekaterinburg.hh.ru/vacancy/38896499?query=python,https://hh.ru/employer/1057,,,
1962,Сетевой инженер,https://ekaterinburg.hh.ru/vacancy/38428528?query=python,https://hh.ru/employer/2343?dpt=2343-2343-it,,,
1963,Архитектор комплексных сервисных проектов,https://ekaterinburg.hh.ru/vacancy/38967186?query=python,https://hh.ru/employer/3095,,,
1964,Старший аналитик по продажам,https://ekaterinburg.hh.ru/vacancy/37042796?query=python,https://hh.ru/employer/688647,,,
1965,Руководитель направления отчетности Управления эффективности сети,https://ekaterinburg.hh.ru/vacancy/38373251?query=python,https://hh.ru/employer/80,,,
1966,Product Owner - dbGRIP,https://ekaterinburg.hh.ru/vacancy/38935368?query=python,https://hh.ru/employer/1641540,220000.0,,руб.
